Age,Gender,Income,Location,Clicks,Conversion Rate,CTR,Click_Hour,Click_DayOfWeek,Click_Month,Ad Type_Banner,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Fashion,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Search Engine,Ad Placement_Social Media,Ad Placement_Website
25.0,0,63483.9,0,4,0.1794,0.0499,20,0,8,True,False,False,False,False,True,False,False,False,False,False,False,True
31.0,0,33037.2,1,5,0.2461,0.0674,20,4,12,False,False,True,False,True,False,False,False,False,False,False,True,False
34.0,1,41620.63,2,4,0.1385,0.0158,20,1,11,False,True,False,False,True,False,False,False,False,False,False,False,True
27.0,1,33530.13,0,11,0.3876,0.0635,20,6,2,False,True,False,False,False,False,False,True,False,False,False,False,True
36.0,1,55753.0,0,6,0.2472,0.0695,20,0,7,True,False,False,False,False,False,True,False,False,False,True,False,False
23.0,0,51106.49,2,7,0.2545,0.074,20,4,4,True,False,False,False,False,False,False,False,True,False,False,True,False
22.0,1,22836.03,0,3,0.1464,0.0513,20,5,6,False,True,False,False,False,False,False,True,False,False,False,True,False
38.0,0,53450.69,1,4,0.2711,0.0781,20,4,7,False,False,False,True,False,True,False,False,False,False,False,False,True
41.0,2,78515.2,0,3,0.1577,0.0596,20,0,5,False,False,False,True,False,False,False,False,False,True,False,True,False
39.0,1,56153.8,2,4,0.1551,0.039,20,6,4,False,True,False,False,False,True,False,False,False,False,True,False,False
39.0,0,37806.08,2,3,0.2411,0.0456,20,5,1,False,False,False,True,False,False,True,False,False,False,False,False,True
21.0,1,36792.03,0,5,0.0339,0.0588,20,6,12,True,False,False,False,False,False,True,False,False,False,False,True,False
36.0,0,55314.04,0,6,0.1482,0.0428,20,2,1,True,False,False,False,True,False,False,False,False,False,False,True,False
47.0,0,43249.82,2,3,0.3976,0.0474,20,3,3,True,False,False,False,False,False,False,True,False,False,True,False,False
36.0,0,70386.38,1,3,0.2594,0.0672,20,1,7,False,False,True,False,False,True,False,False,False,False,False,False,True
64.0,2,56137.09,1,6,0.1145,0.0419,20,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False
39.0,1,56099.4,1,1,0.0995,0.0383,20,4,8,False,False,True,False,False,False,True,False,False,False,False,False,True
36.0,1,33984.49,1,3,0.1398,0.0454,20,0,4,False,False,True,False,True,False,False,False,False,False,False,False,True
40.0,1,20900.25,1,6,0.3471,0.0181,20,6,10,False,False,False,True,False,False,False,True,False,False,False,False,True
28.0,1,35230.06,1,14,0.4993,0.0504,20,6,2,True,False,False,False,False,False,False,True,False,False,False,True,False
45.0,0,23059.84,2,4,0.0552,0.0579,20,3,2,False,True,False,False,False,True,False,False,False,False,False,True,False
32.0,0,13371.79,2,4,0.0289,0.0576,20,1,1,False,False,True,False,False,False,False,False,True,False,False,False,True
22.0,0,51438.13,0,5,0.1181,0.0651,20,2,9,False,False,True,False,False,False,True,False,False,False,False,True,False
41.0,1,40857.95,0,2,0.0998,0.059,20,5,12,False,False,False,True,False,False,False,True,False,False,True,False,False
75.0,1,71584.98,1,5,0.5728,0.0689,20,0,6,False,False,False,True,False,False,False,False,False,True,False,False,True
18.0,1,95718.21,2,4,0.1251,0.0301,20,3,10,False,False,False,True,True,False,False,False,False,False,False,True,False
31.0,1,54558.15,0,4,0.3006,0.0195,20,4,6,False,False,True,False,False,False,True,False,False,False,False,False,True
54.0,2,30216.37,1,6,0.2522,0.0464,20,2,3,False,False,True,False,False,False,False,False,False,True,True,False,False
27.0,1,37800.7,0,4,0.271,0.0517,20,4,6,False,True,False,False,False,False,True,False,False,False,False,True,False
55.0,1,36937.19,2,7,0.0216,0.067,20,3,3,False,True,False,False,True,False,False,False,False,False,False,False,True
51.0,1,59954.61,0,4,0.0579,0.0568,20,0,9,False,False,True,False,False,False,True,False,False,False,False,False,True
35.0,1,66526.03,2,2,0.125,0.0563,20,4,4,False,False,True,False,False,False,True,False,False,False,False,True,False
32.0,2,86315.94,2,7,0.1346,0.0609,20,0,4,False,False,True,False,False,False,False,False,True,False,False,True,False
49.0,1,2876.52,0,7,0.1715,0.0163,20,1,10,False,True,False,False,False,True,False,False,False,False,True,False,False
23.0,1,64069.36,1,8,0.2002,0.0373,20,3,1,False,False,True,False,True,False,False,False,False,False,False,False,True
46.0,1,56433.83,1,8,0.2093,0.0536,20,1,12,False,False,True,False,True,False,False,False,False,False,False,True,False
56.0,0,45455.17,0,5,0.2806,0.0748,20,1,10,False,False,False,True,False,False,False,False,True,False,True,False,False
53.0,1,33945.73,0,1,0.0838,0.0228,20,6,5,False,True,False,False,False,False,False,False,False,True,False,False,True
50.0,0,50278.03,0,6,0.3285,0.0507,20,3,4,True,False,False,False,True,False,False,False,False,False,False,False,True
20.0,2,35485.44,2,11,0.2688,0.0672,20,0,9,False,False,False,True,False,False,True,False,False,False,False,True,False
45.0,1,45453.75,2,9,0.4555,0.0338,20,5,2,False,False,True,False,False,False,True,False,False,False,False,True,False
33.0,1,55810.63,1,3,0.0558,0.0455,20,2,7,False,False,False,True,False,False,False,True,False,False,True,False,False
19.0,0,43569.37,0,6,0.2173,0.0532,20,1,1,False,True,False,False,False,False,False,False,False,True,False,True,False
32.0,1,13888.12,1,6,0.3039,0.0652,20,2,9,False,False,False,True,False,False,False,False,False,True,False,False,True
36.0,1,78686.35,2,4,0.0663,0.0244,20,4,3,True,False,False,False,False,False,False,True,False,False,True,False,False
32.0,1,31902.29,0,3,0.1378,0.0431,20,6,6,False,False,True,False,False,False,True,False,False,False,False,True,False
33.0,1,53810.32,0,4,0.1616,0.0481,20,4,12,True,False,False,False,False,False,False,False,True,False,False,True,False
43.0,0,50937.93,2,3,0.0932,0.0037,20,3,1,True,False,False,False,False,False,False,False,True,False,False,False,True
50.0,1,66961.75,0,6,0.2542,0.0749,20,0,11,True,False,False,False,False,False,False,False,False,True,False,True,False
36.0,0,84170.66,0,5,0.0669,0.0465,20,6,2,False,False,True,False,False,False,False,False,False,True,False,False,True
36.0,1,58665.52,1,8,0.3673,0.0519,20,2,1,False,True,False,False,False,True,False,False,False,False,False,True,False
36.0,0,42742.66,0,4,0.1852,0.031,20,5,4,True,False,False,False,True,False,False,False,False,False,False,False,True
47.0,1,36529.42,1,8,0.2144,0.0237,20,2,8,False,True,False,False,False,False,True,False,False,False,False,False,True
24.0,1,27673.31,1,3,0.0893,0.0122,20,2,8,True,False,False,False,False,False,False,True,False,False,True,False,False
26.0,1,77988.88,1,9,0.0457,0.0373,20,6,8,False,True,False,False,False,False,False,False,True,False,False,False,True
34.0,0,41030.34,0,8,0.1563,0.0572,20,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True
34.0,0,31974.38,2,3,0.0297,0.0392,20,0,4,False,True,False,False,False,False,False,True,False,False,False,False,True
45.0,0,40799.64,2,2,0.0691,0.0534,20,2,1,True,False,False,False,False,False,False,False,True,False,True,False,False
36.0,1,41336.51,1,11,0.3492,0.0645,20,1,5,False,True,False,False,False,False,False,True,False,False,False,True,False
32.0,0,53077.66,0,4,0.2015,0.0592,20,6,5,False,False,False,True,True,False,False,False,False,False,False,True,False
36.0,0,95380.64,2,6,0.1979,0.0377,20,3,11,False,False,False,True,False,False,False,False,False,True,False,True,False
60.0,0,46124.44,2,3,0.1381,0.0364,20,1,11,True,False,False,False,False,False,True,False,False,False,False,True,False
42.0,1,52031.34,2,1,0.4309,0.0614,20,2,10,False,False,False,True,True,False,False,False,False,False,False,True,False
40.0,2,39998.02,2,6,0.5,0.0517,20,1,3,True,False,False,False,False,False,False,False,False,True,True,False,False
67.0,1,52183.71,2,7,0.2362,0.062,20,6,6,False,False,False,True,True,False,False,False,False,False,False,True,False
32.0,0,62469.34,2,4,0.2625,0.0526,20,3,11,True,False,False,False,False,False,False,True,False,False,False,False,True
48.0,1,41506.56,2,4,0.3337,0.0587,20,1,10,False,True,False,False,False,False,False,False,True,False,False,True,False
36.0,2,48772.11,1,9,0.4775,0.0212,20,2,11,False,False,False,True,False,False,False,False,True,False,False,False,True
38.0,1,32197.1,0,5,0.5716,0.0446,20,5,4,False,True,False,False,False,False,True,False,False,False,False,True,False
69.0,0,27205.31,0,4,0.3242,0.059,20,0,10,False,False,False,True,True,False,False,False,False,False,False,True,False
42.0,0,32382.16,2,4,0.2772,0.0502,20,1,3,False,False,False,True,True,False,False,False,False,False,False,True,False
23.0,1,29335.85,1,7,0.3057,0.056,20,4,3,False,False,True,False,False,False,False,False,True,False,True,False,False
20.0,0,26800.94,2,5,0.4036,0.0417,20,6,11,False,False,False,True,False,False,False,True,False,False,True,False,False
36.0,1,51165.12,1,4,0.4777,0.0579,20,6,10,False,True,False,False,False,False,False,True,False,False,False,False,True
41.0,0,78919.37,0,4,0.0272,0.0591,20,5,11,False,False,False,True,False,False,True,False,False,False,False,False,True
47.0,1,52476.23,2,4,0.0884,0.0476,20,2,9,False,False,False,True,False,False,False,False,False,True,False,False,True
36.0,0,10344.8,2,1,0.0984,0.0298,20,6,1,True,False,False,False,False,False,True,False,False,False,True,False,False
22.0,0,19682.62,0,5,0.335,0.04,20,4,11,True,False,False,False,False,False,False,False,False,True,True,False,False
38.0,0,36579.34,0,6,0.385,0.0652,20,3,2,True,False,False,False,False,False,False,True,False,False,True,False,False
24.0,1,13763.12,2,9,0.2238,0.0464,20,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True
53.0,0,17524.03,1,4,0.0599,0.0659,20,6,7,False,True,False,False,False,False,False,False,False,True,False,True,False
28.0,1,51358.55,1,5,0.0372,0.033,20,5,8,False,False,False,True,False,False,False,False,True,False,False,False,True
21.0,0,23918.11,0,1,0.1138,0.0407,20,3,10,False,False,False,True,False,False,False,True,False,False,False,True,False
26.0,1,56036.46,0,4,0.0825,0.0564,20,5,11,False,False,True,False,False,False,False,True,False,False,True,False,False
40.0,1,73814.68,0,7,0.16,0.0226,20,5,6,False,False,True,False,False,False,True,False,False,False,True,False,False
36.0,0,49169.64,0,4,0.2071,0.0462,20,0,6,False,False,True,False,False,False,False,False,False,True,False,False,True
45.0,1,50278.03,2,3,0.2138,0.0551,20,3,6,False,True,False,False,False,False,False,True,False,False,False,True,False
30.0,0,22560.25,1,7,0.3523,0.0655,20,0,11,False,True,False,False,False,False,True,False,False,False,False,True,False
36.0,0,71326.76,0,8,0.1434,0.0218,20,6,7,False,False,True,False,False,False,False,False,False,True,False,True,False
33.0,1,59625.07,0,6,0.0767,0.0442,20,1,12,False,False,True,False,False,False,False,False,True,False,True,False,False
68.0,0,58620.19,2,5,0.1743,0.0418,20,1,4,True,False,False,False,False,False,False,True,False,False,True,False,False
32.0,0,79657.04,0,3,0.1887,0.0382,20,6,7,False,True,False,False,False,False,False,False,True,False,False,False,True
47.0,1,38405.46,1,2,0.3783,0.0214,20,3,3,False,False,False,True,False,False,False,False,False,True,False,False,True
71.0,1,59164.2,1,7,0.2172,0.0907,20,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False
41.0,1,37597.7,1,1,0.0497,0.0881,20,0,3,False,False,False,True,False,False,True,False,False,False,False,False,True
62.0,1,52193.0,0,5,0.0882,0.0776,20,3,3,True,False,False,False,False,True,False,False,False,False,False,True,False
36.0,1,36011.49,2,4,0.0479,0.0478,20,3,10,False,False,False,True,False,False,False,False,True,False,False,True,False
46.0,0,57846.55,2,3,0.0969,0.02,20,4,8,False,False,True,False,False,False,False,False,True,False,False,False,True
26.0,2,81728.18,0,6,0.1804,0.0474,20,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False
18.0,0,31559.31,0,1,0.0638,0.0381,20,6,9,False,False,True,False,False,True,False,False,False,False,False,False,True
20.0,1,50278.03,1,7,0.1638,0.0655,20,3,12,True,False,False,False,False,False,True,False,False,False,False,False,True
34.0,0,53944.6,0,7,0.1288,0.0453,20,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False
39.0,0,14448.36,1,2,0.4765,0.0331,20,0,7,False,True,False,False,False,False,True,False,False,False,False,True,False
18.0,1,83796.49,1,4,0.3172,0.0404,20,5,3,False,False,True,False,False,False,True,False,False,False,False,False,True
36.0,1,61419.99,1,4,0.3732,0.0313,20,4,6,False,True,False,False,True,False,False,False,False,False,True,False,False
36.0,0,39109.26,0,9,0.2015,0.0506,20,6,7,True,False,False,False,False,False,False,True,False,False,False,True,False
66.0,2,45900.35,0,3,0.1384,0.036,20,0,7,True,False,False,False,False,False,True,False,False,False,False,False,True
36.0,0,41087.59,2,14,0.4584,0.0398,20,0,11,True,False,False,False,False,False,False,False,False,True,False,False,True
36.0,1,59686.78,1,5,0.1717,0.0715,20,3,1,False,False,False,True,False,False,False,True,False,False,False,False,True
34.0,1,21957.75,2,4,0.0589,0.045,20,4,2,False,True,False,False,False,True,False,False,False,False,True,False,False
32.0,1,27703.11,0,4,0.1258,0.0504,20,1,6,False,False,True,False,False,True,False,False,False,False,True,False,False
36.0,1,77978.42,2,5,0.4288,0.0709,20,3,3,False,False,True,False,False,True,False,False,False,False,False,False,True
52.0,1,47785.4,2,10,0.1328,0.0839,20,3,10,False,True,False,False,True,False,False,False,False,False,False,True,False
28.0,1,89954.36,2,7,0.0963,0.047,20,3,12,True,False,False,False,True,False,False,False,False,False,False,False,True
35.0,0,50096.46,1,4,0.1487,0.0376,20,2,11,False,False,True,False,False,True,False,False,False,False,False,True,False
30.0,2,63609.88,1,4,0.4212,0.0584,20,4,12,False,False,False,True,False,False,False,False,False,True,False,True,False
35.0,0,40112.27,1,2,0.22,0.0555,20,5,6,True,False,False,False,False,False,False,False,True,False,False,True,False
50.0,1,50111.91,2,4,0.1149,0.0738,20,3,1,True,False,False,False,False,False,False,True,False,False,False,False,True
44.0,0,33641.98,1,5,0.1948,0.0384,20,3,11,True,False,False,False,True,False,False,False,False,False,False,True,False
28.0,0,62302.36,2,6,0.5995,0.0392,20,5,7,False,False,True,False,False,False,False,False,False,True,False,False,True
58.0,2,84942.0,0,1,0.4077,0.0529,20,2,2,False,True,False,False,True,False,False,False,False,False,False,False,True
58.0,0,61256.72,1,4,0.2282,0.0031,20,5,7,False,False,False,True,False,False,True,False,False,False,True,False,False
36.0,1,37728.43,1,5,0.0633,0.055,20,1,2,False,False,True,False,False,False,False,False,False,True,False,True,False
18.0,1,53965.97,1,3,0.2185,0.0562,20,4,5,False,False,True,False,False,False,False,True,False,False,True,False,False
25.0,1,57627.3,0,4,0.4014,0.0419,20,2,3,False,False,True,False,False,False,True,False,False,False,False,False,True
57.0,1,53158.97,1,3,0.2304,0.0525,20,4,9,False,False,True,False,False,False,False,False,False,True,True,False,False
32.0,1,35342.93,2,5,0.3401,0.0296,20,6,1,False,False,False,True,True,False,False,False,False,False,False,True,False
26.0,1,48498.91,1,6,0.0538,0.0353,20,3,7,True,False,False,False,False,False,False,True,False,False,False,False,True
34.0,1,46351.15,0,2,0.1056,0.0245,20,6,7,False,False,True,False,True,False,False,False,False,False,False,False,True
31.0,0,70108.3,2,7,0.1022,0.0547,20,3,9,False,True,False,False,False,False,False,False,True,False,False,True,False
32.0,2,49543.42,0,5,0.2817,0.0795,20,2,11,False,True,False,False,True,False,False,False,False,False,True,False,False
18.0,0,43025.6,1,1,0.2208,0.0587,20,1,11,False,False,False,True,False,False,False,True,False,False,False,True,False
23.0,0,28118.98,1,6,0.3699,0.0401,20,5,5,False,False,True,False,False,False,False,False,False,True,False,False,True
30.0,0,35554.94,2,7,0.2693,0.0442,20,2,2,True,False,False,False,False,False,False,False,False,True,False,False,True
55.0,1,37816.04,1,5,0.1749,0.0383,20,5,3,False,True,False,False,False,False,True,False,False,False,False,False,True
54.0,1,37927.03,2,3,0.2012,0.0236,20,1,2,False,False,True,False,False,False,False,False,False,True,False,True,False
48.0,1,45898.8,1,5,0.0843,0.07,20,6,2,False,True,False,False,False,True,False,False,False,False,True,False,False
40.0,0,72625.48,0,2,0.0483,0.0723,20,6,6,False,True,False,False,True,False,False,False,False,False,True,False,False
34.0,0,91363.33,2,7,0.1016,0.0716,20,3,1,False,True,False,False,False,True,False,False,False,False,False,True,False
61.0,1,73728.87,0,5,0.3331,0.083,20,1,11,False,False,True,False,False,False,False,False,False,True,False,False,True
51.0,1,45526.22,0,4,0.3459,0.0451,20,2,12,False,False,True,False,False,False,False,False,True,False,False,True,False
29.0,1,32748.79,2,3,0.1786,0.0285,20,0,2,False,False,True,False,False,False,False,True,False,False,True,False,False
